단지명,전용면적(㎡),거래구분,번지,평균 거래금액(만원),시군구,계약년월,건축년도
상계2차중앙하이츠,84,매매,1282,79800,서울특별시 노원구 상계동,202506,개인
상계대림,59,매매,172,45450,서울특별시 노원구 상계동,202506,개인
상계대림e편한세상,83,매매,1301,66700,서울특별시 노원구 상계동,202506,개인
상계불암대림,59,매매,1289,46650,서울특별시 노원구 상계동,202506,개인
상계불암대림,84,매매,1289,72000,서울특별시 노원구 상계동,202506,개인
상계불암대림,114,매매,1289,79800,서울특별시 노원구 상계동,202506,개인
상계신동아,84,매매,463,60000,서울특별시 노원구 상계동,202506,개인
상계주공1(고층),32,매매,765,33560,서울특별시 노원구 상계동,202506,개인
상계주공1(고층),41,매매,765,39600,서울특별시 노원구 상계동,202506,개인
상계주공1(고층),58,매매,765,54756,서울특별시 노원구 상계동,202506,개인
상계주공1(고층),60,매매,765,54750,서울특별시 노원구 상계동,202506,개인
상계주공10(고층),41,매매,666,44000,서울특별시 노원구 상계동,202506,개인
상계주공10(고층),45,매매,666,44750,서울특별시 노원구 상계동,202506,개인
상계주공10(고층),49,매매,666,53000,서울특별시 노원구 상계동,202506,개인
상계주공10(고층),58,매매,666,56000,서울특별시 노원구 상계동,202506,개인
상계주공10(고층),68,매매,666,67450,서울특별시 노원구 상계동,202506,개인
상계주공11(고층),41,매매,652,40900,서울특별시 노원구 상계동,202506,개인
상계주공12(고층),41,매매,647,42300,서울특별시 노원구 상계동,202506,개인
상계주공12(고층),49,매매,647,51350,서울특별시 노원구 상계동,202506,개인
상계주공12(고층),66,매매,647,66850,서울특별시 노원구 상계동,202506,개인
상계주공13(고층),45,매매,637,32500,서울특별시 노원구 상계동,202506,개인
상계주공13(고층),49,매매,637,40200,서울특별시 노원구 상계동,202506,개인
상계주공14(고층),41,매매,626,37500,서울특별시 노원구 상계동,202506,개인
상계주공14(고층),45,매매,626,37120,서울특별시 노원구 상계동,202506,개인
상계주공14(고층),49,매매,626,48450,서울특별시 노원구 상계동,202506,개인
상계주공16(고층),45,매매,624,37250,서울특별시 노원구 상계동,202506,개인
상계주공16(고층),59,매매,624,49429,서울특별시 노원구 상계동,202506,개인
상계주공2(고층),32,매매,740,35833,서울특별시 노원구 상계동,202506,개인
상계주공2(고층),41,매매,740,44600,서울특별시 노원구 상계동,202506,개인
상계주공2(고층),58,매매,740,58400,서울특별시 노원구 상계동,202506,개인
상계주공2(고층),59,매매,740,58000,서울특별시 노원구 상계동,202506,개인
상계주공3(고층),32,매매,730-2,44500,서울특별시 노원구 상계동,202506,개인
상계주공3(고층),37,매매,730-2,54000,서울특별시 노원구 상계동,202506,개인
상계주공3(고층),41,매매,730-2,53800,서울특별시 노원구 상계동,202506,개인
상계주공3(고층),58,매매,730-2,68600,서울특별시 노원구 상계동,202506,개인
상계주공3(고층),59,매매,730-2,69233,서울특별시 노원구 상계동,202506,개인
상계주공3(고층),73,매매,730-2,85050,서울특별시 노원구 상계동,202506,개인
상계주공4(고층),32,매매,749-5,32333,서울특별시 노원구 상계동,202506,개인
상계주공4(고층),37,매매,749-5,39500,서울특별시 노원구 상계동,202506,개인
상계주공4(고층),38,매매,749-5,40000,서울특별시 노원구 상계동,202506,개인
상계주공4(고층),41,매매,749-5,41406,서울특별시 노원구 상계동,202506,개인
상계주공4(고층),49,매매,749-5,53500,서울특별시 노원구 상계동,202506,개인
상계주공4(고층),58,매매,749-5,59500,서울특별시 노원구 상계동,202506,개인
상계주공4(고층),59,매매,749-5,56500,서울특별시 노원구 상계동,202506,개인
상계주공5(저층),31,매매,721,46380,서울특별시 노원구 상계동,202506,개인
상계주공6(고층),32,매매,720,39250,서울특별시 노원구 상계동,202506,개인
상계주공6(고층),41,매매,720,49350,서울특별시 노원구 상계동,202506,개인
상계주공6(고층),49,매매,720,58000,서울특별시 노원구 상계동,202506,개인
상계주공6(고층),58,매매,720,63889,서울특별시 노원구 상계동,202506,개인
상계주공6(고층),59,매매,720,63325,서울특별시 노원구 상계동,202506,개인
상계주공7(고층),41,매매,691,51500,서울특별시 노원구 상계동,202506,개인
상계주공7(고층),45,매매,691,52660,서울특별시 노원구 상계동,202506,개인
상계주공7(고층),49,매매,691,64188,서울특별시 노원구 상계동,202506,개인
상계주공7(고층),58,매매,691,73975,서울특별시 노원구 상계동,202506,개인
상계주공7(고층),59,매매,691,55750,서울특별시 노원구 상계동,202506,개인
상계주공7(고층),79,매매,691,90000,서울특별시 노원구 상계동,202506,개인
상계주공9(고층),45,매매,670,39267,서울특별시 노원구 상계동,202506,개인
상계주공9(고층),49,매매,670,47467,서울특별시 노원구 상계동,202506,개인
상계주공9(고층),61,매매,670,55750,서울특별시 노원구 상계동,202506,개인
상계주공9(고층),79,매매,670,77375,서울특별시 노원구 상계동,202506,개인
상도더샵2차,79,매매,534,138000,서울특별시 동작구 상도동,202506,개인
상도더샵2차,84,매매,534,133125,서울특별시 동작구 상도동,202506,개인
상도동래미안1차,114,매매,450,134000,서울특별시 동작구 상도동,202506,개인
상도동삼호아파트,84,매매,408,87250,서울특별시 동작구 상도동,202506,개인
상도동삼호아파트,114,매매,408,98833,서울특별시 동작구 상도동,202506,개인
상도두산위브,84,매매,529,137233,서울특별시 동작구 상도동,202506,개인
상도역롯데캐슬파크엘,59,매매,904,144175,서울특별시 동작구 상도동,202506,개인
상도역롯데캐슬파크엘,74,매매,904,153700,서울특별시 동작구 상도동,202506,개인
상도역롯데캐슬파크엘,84,매매,904,171000,서울특별시 동작구 상도동,202506,개인
상도역롯데캐슬파크엘,110,매매,904,204000,서울특별시 동작구 상도동,202506,개인
상도파크자이,71,매매,900,172000,서울특별시 동작구 상도동,202506,개인
상도파크자이,72,매매,900,172000,서울특별시 동작구 상도동,202506,개인
상도파크자이,84,매매,900,183400,서울특별시 동작구 상도동,202506,개인
상도푸르지오클라베뉴,59,매매,906,113000,서울특별시 동작구 상도동,202506,개인
상도푸르지오클라베뉴,84,매매,906,140250,서울특별시 동작구 상도동,202506,개인
상도효성해링턴플레이스,84,매매,536,131667,서울특별시 동작구 상도동,202506,개인
상도휴엔하임,14,매매,363-164,13800,서울특별시 동작구 상도동,202506,개인
상도휴엔하임,16,매매,363-164,22000,서울특별시 동작구 상도동,202506,개인
상록,49,매매,515-1,86000,서울특별시 마포구 염리동,202506,개인
상록,57,매매,515-1,90000,서울특별시 마포구 염리동,202506,개인
상록,58,매매,515-1,90875,서울특별시 마포구 염리동,202506,개인
상록타워아파트,49,매매,570,104500,서울특별시 광진구 광장동,202506,개인
상록타워아파트,59,매매,570,116333,서울특별시 광진구 광장동,202506,개인
상록타워아파트,83,매매,570,115000,서울특별시 광진구 광장동,202506,개인
상록타워아파트,84,매매,570,147000,서울특별시 광진구 광장동,202506,개인
상림마을6단지푸르지오(601~605동)BL1-8,84,매매,3,78000,서울특별시 은평구 진관동,202506,개인
상림마을6단지푸르지오(606~614동)BL1-7,101,매매,2,84000,서울특별시 은평구 진관동,202506,개인
상림마을7단지아이파크(706~708동)BL1-3,84,매매,13,80000,서울특별시 은평구 진관동,202506,개인
상림마을8단지롯데캐슬(801~809동)BL1-2,59,매매,14,69000,서울특별시 은평구 진관동,202506,개인
상림마을8단지롯데캐슬(801~809동)BL1-2,134,매매,14,110000,서울특별시 은평구 진관동,202506,개인
상림마을8단지롯데캐슬(810~820동)BL1-1,84,매매,19,84300,서울특별시 은평구 진관동,202506,개인
상림마을8단지롯데캐슬(821~830동)BL1-12,84,매매,20,87850,서울특별시 은평구 진관동,202506,개인
상림마을8단지롯데캐슬(821~830동)BL1-12,101,매매,20,106000,서울특별시 은평구 진관동,202506,개인
상봉듀오트리스,117,매매,501,102000,서울특별시 중랑구 상봉동,202506,개인
상봉듀오트리스,131,매매,501,124500,서울특별시 중랑구 상봉동,202506,개인
상봉어반뷰,15,매매,113,10500,서울특별시 중랑구 상봉동,202506,개인
상봉태솔아파트101동,59,매매,105-97,57827,서울특별시 중랑구 상봉동,202506,개인
상수동월드메르디앙,144,매매,363,160000,서울특별시 마포구 상수동,202506,개인
상수두산위브,84,매매,396,142333,서울특별시 마포구 상수동,202506,개인
상수두산위브,114,매매,396,150000,서울특별시 마포구 상수동,202506,개인
상아,72,매매,505,73000,서울특별시 노원구 중계동,202506,개인
상아,84,매매,505,83450,서울특별시 노원구 중계동,202506,개인
상아1차아파트,45,매매,299,42617,서울특별시 도봉구 창동,202506,개인
상아1차아파트,84,매매,299,70500,서울특별시 도봉구 창동,202506,개인
상아2차아파트,45,매매,165,88167,서울특별시 송파구 오금동,202506,개인
상아2차아파트,45,매매,300,45100,서울특별시 도봉구 창동,202506,개인
상아2차아파트,50,매매,165,105000,서울특별시 송파구 오금동,202506,개인
상아2차아파트,58,매매,300,52340,서울특별시 도봉구 창동,202506,개인
상암월드컵파크10단지,59,매매,1736,85000,서울특별시 마포구 상암동,202506,개인
상암월드컵파크10단지,84,매매,1736,97000,서울특별시 마포구 상암동,202506,개인
상암월드컵파크11단지,84,매매,1741,90000,서울특별시 마포구 상암동,202506,개인
상암월드컵파크12단지,59,매매,1743,85450,서울특별시 마포구 상암동,202506,개인
상암월드컵파크12단지,114,매매,1743,123000,서울특별시 마포구 상암동,202506,개인
상암월드컵파크2단지,49,매매,1637,84800,서울특별시 마포구 상암동,202506,개인
상암월드컵파크2단지,59,매매,1637,102300,서울특별시 마포구 상암동,202506,개인
상암월드컵파크3단지,84,매매,1643,113750,서울특별시 마포구 상암동,202506,개인
상암월드컵파크4단지,84,매매,1655,136500,서울특별시 마포구 상암동,202506,개인
상암월드컵파크5단지,84,매매,1658,121500,서울특별시 마포구 상암동,202506,개인
상암월드컵파크5단지,104,매매,1658,145000,서울특별시 마포구 상암동,202506,개인
상암월드컵파크7단지,84,매매,1660,120375,서울특별시 마포구 상암동,202506,개인
상암월드컵파크7단지,104,매매,1660,133000,서울특별시 마포구 상암동,202506,개인
상암월드컵파크9단지,84,매매,1752,100500,서울특별시 마포구 상암동,202506,개인
상우,84,매매,473,62500,서울특별시 구로구 개봉동,202506,개인
상지리츠빌4B,177,매매,114-18,390000,서울특별시 강남구 청담동,202506,개인
상진지오밸리가동,84,매매,743-19,67500,서울특별시 양천구 목동,202506,개인
상진지오벨리,84,매매,1059,63750,서울특별시 양천구 신월동,202506,개인
새마을,41,매매,244-15,43500,서울특별시 마포구 연남동,202506,개인
새진(1653-10),77,매매,1653-10,57000,서울특별시 관악구 봉천동,202506,개인
새티스2,84,매매,1472-21,94500,서울특별시 서초구 서초동,202506,개인
새한,59,매매,795,48500,서울특별시 중랑구 신내동,202506,개인
샘터마을,134,매매,718,294000,서울특별시 강남구 일원동,202506,개인
샹그레빌아파트,79,매매,224,69333,서울특별시 성북구 하월곡동,202506,개인
샹그레빌아파트,79,매매,949,66900,서울특별시 동대문구 청량리동,202506,개인
서강GS,59,매매,30,118000,서울특별시 마포구 신정동,202506,개인
서강GS,114,매매,30,160000,서울특별시 마포구 신정동,202506,개인
서강예가,59,매매,444,127000,서울특별시 마포구 창전동,202506,개인
서강예가,84,매매,444,152000,서울특별시 마포구 창전동,202506,개인
서강예가,119,매매,444,177000,서울특별시 마포구 창전동,202506,개인
서강오벨리스크스위트,116,매매,442,144000,서울특별시 마포구 창전동,202506,개인
서경아파트,28,매매,186-21,28800,서울특별시 은평구 대조동,202506,개인
