단지명,전용면적(㎡),거래구분,번지,평균 거래금액(만원),시군구,계약년월,건축년도
등촌라인(조합),59,매매,628-15,69333,서울특별시 강서구 등촌동,202505,개인
디앤제이하우징(281-89),24,매매,281-89,29000,서울특별시 은평구 불광동,202505,법인
디에이치반포라클라스,59,매매,1343,337000,서울특별시 서초구 반포동,202505,개인
디에이치반포라클라스,115,매매,1343,475000,서울특별시 서초구 반포동,202505,개인
디에이치아너힐즈,76,매매,1281,320000,서울특별시 강남구 개포동,202505,개인
디에이치아너힐즈,86,매매,1281,350000,서울특별시 강남구 개포동,202505,개인
디에이치자이개포,84,매매,743,356500,서울특별시 강남구 일원동,202505,개인
디엠씨엘가,30,매매,387,31700,서울특별시 서대문구 남가좌동,202505,개인
디우아르떼,39,매매,590-23,40500,서울특별시 은평구 응암동,202505,개인
디큐브시티,59,매매,692,100000,서울특별시 구로구 신도림동,202505,개인
디큐브시티,105,매매,692,145500,서울특별시 구로구 신도림동,202505,개인
디큐브시티,128,매매,692,156500,서울특별시 구로구 신도림동,202505,개인
라온유,84,매매,1034,82800,서울특별시 성북구 정릉동,202505,개인
라온유,109,매매,1034,84500,서울특별시 성북구 정릉동,202505,개인
라움포레,59,매매,607,79750,서울특별시 강동구 성내동,202505,개인
라이프,84,매매,1131,49500,서울특별시 금천구 독산동,202505,개인
라이프,84,매매,1700,58000,서울특별시 관악구 신림동,202505,개인
라이프미성,59,매매,487,38000,서울특별시 중랑구 신내동,202505,개인
라이프미성,66,매매,248,67500,서울특별시 은평구 불광동,202505,개인
라이프미성,84,매매,248,78333,서울특별시 은평구 불광동,202505,개인
라이프미성,91,매매,1656,84000,서울특별시 관악구 신림동,202505,개인
라이프미성,125,매매,248,95500,서울특별시 은평구 불광동,202505,개인
라이프씨티,83,매매,354,49700,서울특별시 은평구 신사동,202505,개인
라이프콤비,131,매매,61-4,163000,서울특별시 영등포구 여의도동,202505,개인
라인,59,매매,365-1,63000,서울특별시 강동구 길동,202505,개인
래미안 리더스원,84,매매,1755,369750,서울특별시 서초구 서초동,202505,개인
래미안 리더스원,114,매매,1755,403000,서울특별시 서초구 서초동,202505,개인
래미안 옥수 리버젠,59,매매,561,177800,서울특별시 성동구 옥수동,202505,개인
래미안 옥수 리버젠,84,매매,561,222500,서울특별시 성동구 옥수동,202505,개인
래미안 허브리츠,84,매매,792,129500,서울특별시 동대문구 용두동,202505,개인
래미안강남힐즈,91,매매,611,182500,서울특별시 강남구 자곡동,202505,개인
래미안강남힐즈,101,매매,611,215000,서울특별시 강남구 자곡동,202505,개인
래미안강동팰리스,59,매매,571,131900,서울특별시 강동구 천호동,202505,개인
래미안강동팰리스,84,매매,571,145800,서울특별시 강동구 천호동,202505,개인
래미안공덕4차,59,매매,464,144314,서울특별시 마포구 공덕동,202505,개인
래미안공덕4차,83,매매,464,157333,서울특별시 마포구 공덕동,202505,개인
래미안공덕5차,59,매매,469,157000,서울특별시 마포구 공덕동,202505,개인
래미안공덕5차,84,매매,469,194333,서울특별시 마포구 공덕동,202505,개인
래미안공덕5차,113,매매,469,215000,서울특별시 마포구 공덕동,202505,개인
래미안그레이튼,84,매매,763-16,304500,서울특별시 강남구 역삼동,202505,개인
래미안그레이튼(진달래2차),105,매매,762-3,330000,서울특별시 강남구 역삼동,202505,개인
래미안길음센터피스,59,매매,1288,110038,서울특별시 성북구 길음동,202505,개인
래미안길음센터피스,84,매매,1288,153167,서울특별시 성북구 길음동,202505,개인
래미안길음센터피스,109,매매,1288,186500,서울특별시 성북구 길음동,202505,개인
래미안남가좌2차,59,매매,379,96675,서울특별시 서대문구 남가좌동,202505,개인
래미안남가좌2차,84,매매,379,105250,서울특별시 서대문구 남가좌동,202505,개인
래미안남가좌2차,114,매매,379,122000,서울특별시 서대문구 남가좌동,202505,개인
래미안당산1차,59,매매,374,105900,서울특별시 영등포구 당산동,202505,개인
래미안당산1차,84,매매,374,123750,서울특별시 영등포구 당산동,202505,개인
래미안대치팰리스,84,매매,1027,441000,서울특별시 강남구 대치동,202505,개인
래미안대치팰리스,91,매매,1027,440000,서울특별시 강남구 대치동,202505,법인
래미안대치팰리스,114,매매,1027,600000,서울특별시 강남구 대치동,202505,개인
래미안도봉,84,매매,655,71500,서울특별시 도봉구 도봉동,202505,개인
래미안라센트,59,매매,134,91600,서울특별시 성북구 종암동,202505,개인
래미안라클래시,59,매매,189,307000,서울특별시 강남구 삼성동,202505,개인
래미안라클래시,71,매매,189,360000,서울특별시 강남구 삼성동,202505,개인
래미안라클래시,136,매매,189,650000,서울특별시 강남구 삼성동,202505,개인
래미안로이파크,59,매매,1159,149500,서울특별시 동작구 사당동,202505,개인
래미안로이파크,84,매매,1159,175783,서울특별시 동작구 사당동,202505,개인
래미안루센티아,59,매매,390,114000,서울특별시 서대문구 남가좌동,202505,개인
래미안루센티아,84,매매,390,124000,서울특별시 서대문구 남가좌동,202505,개인
래미안마포리버웰,84,매매,502,240000,서울특별시 마포구 용강동,202505,개인
래미안마포리버웰,114,매매,502,251500,서울특별시 마포구 용강동,202505,개인
래미안목동아델리체(101동~118동),59,매매,1326,134500,서울특별시 양천구 신정동,202505,개인
래미안목동아델리체(101동~118동),84,매매,1326,153167,서울특별시 양천구 신정동,202505,개인
래미안미드카운티,59,매매,1013,115133,서울특별시 동대문구 답십리동,202505,개인
래미안미드카운티,75,매매,1013,118500,서울특별시 동대문구 답십리동,202505,개인
래미안미드카운티,84,매매,1013,137600,서울특별시 동대문구 답십리동,202505,개인
래미안밤섬리베뉴Ⅰ,84,매매,402,180000,서울특별시 마포구 상수동,202505,개인
래미안밤섬리베뉴Ⅱ,84,매매,398,175425,서울특별시 마포구 상수동,202505,법인
래미안방배아트힐(1008-2),114,매매,1008-2,238000,서울특별시 서초구 방배동,202505,개인
래미안방배아트힐(1008-2),174,매매,1008-2,266000,서울특별시 서초구 방배동,202505,개인
래미안베라힐즈,59,매매,283,101500,서울특별시 은평구 녹번동,202505,개인
래미안베라힐즈,84,매매,283,122250,서울특별시 은평구 녹번동,202505,개인
래미안블레스티지,59,매매,1280,250000,서울특별시 강남구 개포동,202505,개인
래미안블레스티지,99,매매,1280,357000,서울특별시 강남구 개포동,202505,개인
래미안블레스티지,126,매매,1280,460000,서울특별시 강남구 개포동,202505,개인
래미안상도3차,59,매매,431,120000,서울특별시 동작구 상도동,202505,개인
래미안상도3차,84,매매,431,137333,서울특별시 동작구 상도동,202505,개인
래미안서초3차,180,매매,1487-145,205000,서울특별시 서초구 서초동,202505,개인
래미안서초에스티지,59,매매,1332-13,270000,서울특별시 서초구 서초동,202505,개인
래미안서초에스티지,101,매매,1332-13,330000,서울특별시 서초구 서초동,202505,개인
래미안서초유니빌,45,매매,1445-4,45000,서울특별시 서초구 서초동,202505,개인
래미안세레니티,59,매매,133,87760,서울특별시 성북구 종암동,202505,개인
래미안세레니티,84,매매,133,102000,서울특별시 성북구 종암동,202505,개인
래미안솔베뉴,49,매매,359,120000,서울특별시 강동구 명일동,202505,개인
래미안솔베뉴,59,매매,359,143560,서울특별시 강동구 명일동,202505,개인
래미안솔베뉴,78,매매,359,168800,서울특별시 강동구 명일동,202505,개인
래미안솔베뉴,84,매매,359,178000,서울특별시 강동구 명일동,202505,개인
래미안송파파인탑,64,매매,243,174000,서울특별시 송파구 송파동,202505,개인
래미안송파파인탑,71,매매,243,181000,서울특별시 송파구 송파동,202505,개인
래미안송파파인탑,87,매매,243,193000,서울특별시 송파구 송파동,202505,개인
래미안신반포리오센트,84,매매,161,280000,서울특별시 서초구 잠원동,202505,개인
래미안아름숲,114,매매,688,140000,서울특별시 동대문구 전농동,202505,개인
래미안아트리치,59,매매,410,92700,서울특별시 성북구 석관동,202505,개인
래미안아트리치,84,매매,410,109500,서울특별시 성북구 석관동,202505,개인
래미안에스티움,59,매매,4950,133086,서울특별시 영등포구 신길동,202505,개인
래미안에스티움,84,매매,4950,146667,서울특별시 영등포구 신길동,202505,개인
래미안엘리니티,59,매매,796,124500,서울특별시 동대문구 용두동,202505,개인
래미안엘리니티,84,매매,796,147333,서울특별시 동대문구 용두동,202505,개인
래미안엘파인아파트,59,매매,1000,76000,서울특별시 동대문구 답십리동,202505,개인
래미안영등포프레비뉴,59,매매,4945,119333,서울특별시 영등포구 신길동,202505,개인
래미안영등포프레비뉴,84,매매,4945,137725,서울특별시 영등포구 신길동,202505,개인
래미안월곡,59,매매,225,74633,서울특별시 성북구 하월곡동,202505,개인
래미안월곡,84,매매,225,91618,서울특별시 성북구 하월곡동,202505,개인
래미안월곡,114,매매,225,107000,서울특별시 성북구 하월곡동,202505,개인
래미안웰스트림,84,매매,225,212625,서울특별시 마포구 현석동,202505,개인
래미안웰스트림,114,매매,225,275000,서울특별시 마포구 현석동,202505,법인
래미안위브,59,매매,1003,123500,서울특별시 동대문구 답십리동,202505,개인
래미안위브,84,매매,1003,136033,서울특별시 동대문구 답십리동,202505,개인
래미안위브,140,매매,1003,177500,서울특별시 동대문구 답십리동,202505,개인
래미안이문2차,59,매매,311,86267,서울특별시 동대문구 이문동,202505,개인
래미안이문2차,84,매매,311,87067,서울특별시 동대문구 이문동,202505,기타
래미안장안2차,64,매매,329-3,86967,서울특별시 동대문구 장안동,202505,개인
래미안장안2차,81,매매,329-3,96589,서울특별시 동대문구 장안동,202505,개인
래미안장위퍼스트하이,59,매매,320,93317,서울특별시 성북구 장위동,202505,개인
래미안장위퍼스트하이,84,매매,320,107380,서울특별시 성북구 장위동,202505,개인
래미안장위퍼스트하이,101,매매,320,119500,서울특별시 성북구 장위동,202505,개인
래미안장위퍼스트하이,116,매매,320,133000,서울특별시 성북구 장위동,202505,개인
래미안크레시티,59,매매,690,124143,서울특별시 동대문구 전농동,202505,개인
래미안크레시티,84,매매,690,142200,서울특별시 동대문구 전농동,202505,개인
래미안크레시티,121,매매,690,163237,서울특별시 동대문구 전농동,202505,개인
래미안크리시엘,59,매매,80,75158,서울특별시 성북구 종암동,202505,개인
래미안크리시엘,84,매매,80,87667,서울특별시 성북구 종암동,202505,개인
래미안크리시엘,114,매매,80,95500,서울특별시 성북구 종암동,202505,개인
래미안트리베라1단지,59,매매,813,73500,서울특별시 강북구 미아동,202505,개인
래미안트윈파크,84,매매,494,178000,서울특별시 동작구 본동,202505,개인
래미안파크스위트,75,매매,668,149000,서울특별시 광진구 구의동,202505,개인
래미안파크스위트,84,매매,668,153400,서울특별시 광진구 구의동,202505,개인
래미안파크팰리스,59,매매,165,159000,서울특별시 송파구 가락동,202505,개인
래미안파크팰리스,84,매매,165,180400,서울특별시 송파구 가락동,202505,개인
래미안파크팰리스,114,매매,165,205500,서울특별시 송파구 가락동,202505,개인
래미안퍼스티지,84,매매,18-1,450000,서울특별시 서초구 반포동,202505,개인
래미안펜타빌,157,매매,713-7,375000,서울특별시 강남구 역삼동,202505,개인
래미안포레카운티,59,매매,322,91000,서울특별시 성북구 장위동,202505,개인
