단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 보증금(만원),평균 월세금(만원)
마곡중앙하이츠아파트,전세,51,서울특별시 강서구 방화동,852,202506,202508~202708,34000,0
마곡태승훼미리아파트,전세,84,서울특별시 강서구 마곡동,1454,202506,202508~202708,43000,0
마곡푸르지오,전세,114,서울특별시 강서구 마곡동,1525,202506,202510~202710,72000,0
마일스디오빌,전세,36,서울특별시 강남구 논현동,58-2,202506,202506~202706,34650,0
마장동중앙하이츠,전세,60,서울특별시 성동구 마장동,819,202506,202507~202707,50000,0
"마제스타시티(힐스테이트서리풀101,102동)",전세,59,서울특별시 서초구 서초동,1498-5,202506,202507~202707,100000,0
마천금호어울림1차아파트,전세,80,서울특별시 송파구 마천동,575,202506,202509~202709,56000,0
마천대성,전세,59,서울특별시 송파구 마천동,574,202506,202509~202709,29000,0
마천동금호타운1,전세,84,서울특별시 송파구 마천동,304,202506,202508~202708,50000,0
마포경남아너스빌,전세,84,서울특별시 마포구 신수동,456,202506,202506~202706,40000,0
마포그랑자이,전세,59,서울특별시 마포구 대흥동,806,202506,202508~202708,85000,0
마포그랑자이,전세,84,서울특별시 마포구 대흥동,806,202506,202510~202710,92333,0
마포그랑자이(2단지),전세,84,서울특별시 마포구 대흥동,807,202506,202507~202707,102500,0
마포래미안푸르지오1단지,전세,59,서울특별시 마포구 아현동,777,202506,202509~202709,77833,0
마포래미안푸르지오1단지,전세,84,서울특별시 마포구 아현동,777,202506,202506~202706,95000,0
마포래미안푸르지오2단지,전세,59,서울특별시 마포구 아현동,777,202506,202509~202709,80000,0
마포래미안푸르지오2단지,전세,84,서울특별시 마포구 아현동,777,202506,202508~202708,98250,0
마포래미안푸르지오2단지,전세,114,서울특별시 마포구 아현동,777,202506,202508~202708,130000,0
마포래미안푸르지오3단지,전세,59,서울특별시 마포구 아현동,777,202506,202508~202708,71050,0
마포래미안푸르지오3단지,전세,84,서울특별시 마포구 아현동,777,202506,202507~202707,89000,0
마포래미안푸르지오4단지,전세,59,서울특별시 마포구 아현동,777,202506,202509~202709,79300,0
마포래미안푸르지오4단지,전세,84,서울특별시 마포구 아현동,777,202506,202506~202507,83250,0
마포래미안푸르지오4단지,전세,114,서울특별시 마포구 아현동,777,202506,202508~202708,128000,0
마포센트럴 아이파크,전세,59,서울특별시 마포구 아현동,802,202506,202509~202709,75000,0
마포센트럴 아이파크,전세,84,서울특별시 마포구 아현동,802,202506,202508~202708,85000,0
마포쌍용황금아파트,전세,84,서울특별시 마포구 마포동,253,202506,202509~202709,67000,0
마포용강삼성래미안,전세,59,서울특별시 마포구 용강동,380,202506,202508~202708,65000,0
마포웨스트리버태영데시앙,전세,84,서울특별시 마포구 창전동,449,202506,202508~202708,90000,0
마포자이,전세,84,서울특별시 마포구 염리동,521,202506,202510~202710,107500,0
마포자이,전세,113,서울특별시 마포구 염리동,521,202506,202509~202709,120000,0
마포자이,전세,135,서울특별시 마포구 염리동,521,202506,202509~202709,130000,0
마포자이2차,전세,118,서울특별시 마포구 대흥동,804,202506,202508~202708,145000,0
마포자이더센트리지(102동~112동),전세,59,서울특별시 마포구 염리동,533,202506,202509~202709,83500,0
마포자이더센트리지(102동~112동),전세,84,서울특별시 마포구 염리동,533,202506,202506~202706,101667,0
마포중동현대,전세,84,서울특별시 마포구 중동,392,202506,202708~202708,60000,0
마포푸르지오더센트럴,전세,40,서울특별시 마포구 아현동,275-2,202506,202507~202707,59000,0
마포프레스티지자이,전세,59,서울특별시 마포구 염리동,532,202506,202506~202706,87333,0
마포프레스티지자이,전세,84,서울특별시 마포구 염리동,532,202506,202509~202709,111200,0
마포프레스티지자이,전세,114,서울특별시 마포구 염리동,532,202506,202508~202708,167000,0
마포한강아이파크,전세,84,서울특별시 마포구 망원동,521,202506,202509~202709,87333,0
마포한강아이파크,전세,111,서울특별시 마포구 망원동,521,202506,202507~202707,120000,0
마포한강제이스카이,전세,31,서울특별시 마포구 망원동,522,202506,202508~202708,30000,0
마포현대,전세,59,서울특별시 마포구 공덕동,188-108,202506,202508~202708,42000,0
마포현대,전세,72,서울특별시 마포구 공덕동,188-108,202506,202507~202707,45000,0
마포현대,전세,84,서울특별시 마포구 공덕동,188-108,202506,202508~202708,45600,0
만민하늘애,전세,53,서울특별시 마포구 성산동,54-7,202506,202507~202707,52000,0
망원동동원데쟈뷰,전세,111,서울특별시 마포구 망원동,516,202506,202508~202708,62000,0
매봉삼성,전세,59,서울특별시 강남구 도곡동,966,202506,202508~202708,73500,0
메세나폴리스,전세,122,서울특별시 마포구 서교동,490,202506,202508~202708,166000,0
메세나폴리스,전세,142,서울특별시 마포구 서교동,490,202506,202508~202708,156500,0
메이(124-12),전세,159,서울특별시 용산구 이태원동,124-12,202506,202507~202707,180000,0
메이플자이,전세,43,서울특별시 서초구 잠원동,60-3,202506,202507~202805,71626,0
메이플자이,전세,49,서울특별시 서초구 잠원동,60-3,202506,202508~202802,86306,0
메이플자이,전세,59,서울특별시 서초구 잠원동,60-3,202506,202507~202707,117115,0
메이플자이,전세,80,서울특별시 서초구 잠원동,60-3,202506,202509~202709,156167,0
메이플자이,전세,84,서울특별시 서초구 잠원동,60-3,202506,202507~202707,149052,0
메이플자이,전세,99,서울특별시 서초구 잠원동,60-3,202506,202507~202707,186667,0
메이플자이,전세,124,서울특별시 서초구 잠원동,60-3,202506,202509~202709,235000,0
메이플자이,전세,135,서울특별시 서초구 잠원동,60-3,202506,202508~202708,280000,0
면목한신,전세,35,서울특별시 중랑구 면목동,193-1,202506,202509~202709,18000,0
면목한신,전세,44,서울특별시 중랑구 면목동,193-1,202506,202506~202706,30000,0
면목한신,전세,58,서울특별시 중랑구 면목동,193-1,202506,202508~202708,30000,0
명남더블레스,전세,51,서울특별시 은평구 응암동,577-16,202506,202507~202707,30000,0
명남더블레스,전세,84,서울특별시 은평구 응암동,93-6,202506,202508~202708,40000,0
명륜동주상복합아남아파트,전세,65,서울특별시 종로구 명륜2가,237,202506,202508~202708,60000,0
명수대현대,전세,70,서울특별시 동작구 흑석동,10,202506,202507~202707,57500,0
명수대현대,전세,84,서울특별시 동작구 흑석동,10,202506,202510~202710,63000,0
명일우성,전세,84,서울특별시 강동구 명일동,42,202506,202508~202708,56333,0
명일우성,전세,133,서울특별시 강동구 명일동,42,202506,202509~202709,76500,0
명일지에스아파트,전세,59,서울특별시 강동구 명일동,332,202506,202508~202708,42667,0
명일지에스아파트,전세,84,서울특별시 강동구 명일동,332,202506,202509~202509,55000,0
명일진로,전세,118,서울특별시 강동구 명일동,47-12,202506,202509~202709,64000,0
명지해드는터,전세,84,서울특별시 양천구 신정동,1300,202506,202509~202709,86000,0
명지해드는터,전세,115,서울특별시 양천구 신정동,1300,202506,202509~202709,98000,0
모아(365-35),전세,81,서울특별시 은평구 응암동,365-35,202506,202507~202707,30000,0
목동2차아이파크,전세,84,서울특별시 양천구 목동,758-2,202506,202509~202709,77000,0
목동금호베스트빌,전세,83,서울특별시 양천구 목동,549,202506,202509~202709,60000,0
목동금호베스트빌,전세,96,서울특별시 양천구 목동,549,202506,202509~202709,60000,0
목동롯데캐슬마에스트로,전세,59,서울특별시 양천구 목동,965,202506,202509~202709,62000,0
목동미소래,전세,84,서울특별시 양천구 목동,958,202506,202509~202709,55000,0
목동벨로스주상복합,전세,66,서울특별시 양천구 목동,614-8,202506,202509~202709,38500,0
목동벨로스주상복합,전세,71,서울특별시 양천구 목동,614-8,202506,202508~202708,44000,0
목동삼성,전세,84,서울특별시 양천구 신정동,1278,202506,202508~202708,66000,0
목동성원,전세,59,서울특별시 양천구 목동,763-1,202506,202508~202708,61000,0
목동성원,전세,84,서울특별시 양천구 목동,763-1,202506,202507~202707,66000,0
목동성원(926-8),전세,114,서울특별시 양천구 목동,926-8,202506,202509~202709,120000,0
목동센트럴아이파크위브1단지,전세,84,서울특별시 양천구 신월동,1075,202506,202508~202708,65000,0
목동센트럴아이파크위브2단지,전세,59,서울특별시 양천구 신월동,1076,202506,202508~202708,55500,0
목동센트럴아이파크위브2단지,전세,84,서울특별시 양천구 신월동,1076,202506,202506~202802,66000,0
목동센트럴아이파크위브3단지,전세,52,서울특별시 양천구 신월동,1077,202506,202509~202709,48500,0
목동센트럴아이파크위브3단지,전세,59,서울특별시 양천구 신월동,1077,202506,202508~202708,55000,0
목동센트럴아이파크위브3단지,전세,84,서울특별시 양천구 신월동,1077,202506,202509~202709,63000,0
목동센트럴아이파크위브4단지,전세,84,서울특별시 양천구 신월동,1078,202506,202507~202707,64000,0
목동센트럴푸르지오,전세,84,서울특별시 양천구 목동,404-13,202506,202506~202709,89700,0
목동신시가지1,전세,47,서울특별시 양천구 목동,901,202506,202506~202706,38000,0
목동신시가지1,전세,51,서울특별시 양천구 목동,901,202506,202509~202709,42000,0
목동신시가지1,전세,65,서울특별시 양천구 목동,901,202506,202510~202710,65000,0
목동신시가지1,전세,66,서울특별시 양천구 목동,901,202506,202509~202709,66000,0
목동신시가지1,전세,91,서울특별시 양천구 목동,901,202506,202510~202710,89000,0
목동신시가지1,전세,99,서울특별시 양천구 목동,901,202506,202509~202709,84000,0
목동신시가지10,전세,53,서울특별시 양천구 신정동,311,202506,202508~202708,44000,0
목동신시가지10,전세,70,서울특별시 양천구 신정동,311,202506,202509~202709,65500,0
목동신시가지10,전세,79,서울특별시 양천구 신정동,311,202506,202508~202708,65000,0
목동신시가지10,전세,105,서울특별시 양천구 신정동,311,202506,202506~202706,75000,0
목동신시가지10,전세,106,서울특별시 양천구 신정동,311,202506,202508~202708,77000,0
목동신시가지11,전세,51,서울특별시 양천구 신정동,325,202506,202509~202709,34214,0
목동신시가지11,전세,59,서울특별시 양천구 신정동,325,202506,202507~202707,33000,0
목동신시가지11,전세,66,서울특별시 양천구 신정동,325,202506,202507~202707,48900,0
목동신시가지12,전세,53,서울특별시 양천구 신정동,326,202506,202507~202707,35000,0
목동신시가지12,전세,71,서울특별시 양천구 신정동,326,202506,202509~202709,58500,0
목동신시가지13,전세,70,서울특별시 양천구 신정동,327,202506,202509~202709,58000,0
목동신시가지13,전세,98,서울특별시 양천구 신정동,327,202506,202508~202708,72500,0
목동신시가지13,전세,99,서울특별시 양천구 신정동,327,202506,202507~202707,70000,0
목동신시가지13,전세,122,서울특별시 양천구 신정동,327,202506,202509~202709,100000,0
목동신시가지13,전세,156,서울특별시 양천구 신정동,327,202506,202510~202710,110000,0
목동신시가지14,전세,55,서울특별시 양천구 신정동,329,202506,202507~202707,35400,0
목동신시가지14,전세,71,서울특별시 양천구 신정동,329,202506,202507~202707,56500,0
목동신시가지14,전세,83,서울특별시 양천구 신정동,329,202506,202508~202708,68500,0
목동신시가지14,전세,92,서울특별시 양천구 신정동,329,202506,202509~202709,65000,0
목동신시가지14,전세,108,서울특별시 양천구 신정동,329,202506,202508~202708,82000,0
목동신시가지2,전세,65,서울특별시 양천구 목동,902,202506,202508~202708,62000,0
목동신시가지2,전세,95,서울특별시 양천구 목동,902,202506,202508~202708,95500,0
목동신시가지2,전세,97,서울특별시 양천구 목동,902,202506,202508~202708,86000,0
목동신시가지2,전세,122,서울특별시 양천구 목동,902,202506,202508~202708,112400,0
목동신시가지3,전세,64,서울특별시 양천구 목동,903,202506,202507~202707,56615,0
목동신시가지3,전세,95,서울특별시 양천구 목동,903,202506,202509~202709,89000,0
목동신시가지3,전세,145,서울특별시 양천구 목동,903,202506,202510~202710,140000,0
목동신시가지4,전세,48,서울특별시 양천구 목동,904,202506,202508~202708,45667,0
목동신시가지4,전세,65,서울특별시 양천구 목동,904,202506,202508~202708,68000,0
목동신시가지4,전세,94,서울특별시 양천구 목동,904,202506,202507~202707,87000,0
목동신시가지4,전세,95,서울특별시 양천구 목동,904,202506,202506~202706,80000,0
목동신시가지5,전세,65,서울특별시 양천구 목동,912,202506,202509~202709,61962,0
목동신시가지5,전세,95,서울특별시 양천구 목동,912,202506,202508~202708,99333,0
목동신시가지5,전세,122,서울특별시 양천구 목동,912,202506,202508~202708,120000,0
목동신시가지6,전세,47,서울특별시 양천구 목동,911,202506,202508~202708,41500,0
